材料号,合同号,入口厚度,入厚上跳,入厚下跳,入口宽度,宽反值3(a3),宽跳上限(a4),退火温度,温度上跳,温度下跳,退火曲线,分区,物料标签,宽反标记,分类代码,销售品种代码,合同属性(IPS),适配辊,对应辊,宽反值1(a1),宽反值2(a2),入口重量,物料属性,分选度,出钢记号,出口厚度,出口宽度,切边,分卷数,下道机组,均温最小,均温最大,周,交货期,距DL天数,计划量,欠量,表面结构,粗糙度,粗糙度最小值,粗糙度最大值,订货重量上限,订货重量下限,订货重,平整率,涂油种类,涂油量,牌号（钢级）,包装方式代码,入口内径,用户,中文用途,钢级代码,产线族,材料组别,补充号,集批代码,后处理,返修类型,返修机组,新试号,工序特殊要求,合同加工途径,产品最终用途码,紧急标记,紧急合同标记,厂别区分,库号,超投比例标记,材料强度等级,BACKLOG工序位,制造命令号,上工序生产时刻,出口重量,入口外径,入口材料类型,出口外径,出口长度,出口材料重范围标记,计划确定标记,结束生产时刻,计划工序代码,入口长度,入口材料号校验,全程工序途径码,全程工序代码,全程工序顺序号,计划分类,返修标记,牌号标准,后全程工序代码,后全程工序顺序号,成品工序标记,计划生产时间,开始生产时刻,合同拖期标记,预计划路径,关联计划号,前材料号,BACKLOG工序值,产品规范码,材料回退标记,镀层种类,上表面镀层重量,下表面镀层重量,平整方式,保护气体种类代码,订货宽度,优化标记,出口卷号,运输方式代码,粗糙度代码,终到站港代码,终到站港描述,委托控货标志,留料标志,高优先级标记,已排程标记,入口材料号,合同性质代码
21131818000 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,23.33,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1933,1,0,0,,,,,3373,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818300 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,22.24,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158582,2.0211E+13,15,1894,1,0,0,,,,,3218,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817700 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.46,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1971,1,0,0,,,,,3537,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.4,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1969,1,0,0,,,,,3528,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817800 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.33,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1971,1,0,0,,,,,3519,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131817900 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.39,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158616,2.0211E+13,15,1969,1,0,0,,,,,3527,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818100 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,830,851,809,U83, ,,Y,8,MC,GI-内板,3,,13,250,24.28,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158616,2.0211E+13,15,1968,1,0,0,,,,,3508,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818200 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.17,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158581,2.0211E+13,15,1965,1,0,0,,,,,3493,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819300 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.54,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158580,2.0211E+13,15,2010,1,0,0,,,,,3680,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131820400 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.62,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158580,2.0211E+13,15,2014,1,0,0,,,,,3694,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818700 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.72,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158580,2.0211E+13,15,1979,1,0,0,,,,,3571,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,22.34,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158582,2.0211E+13,15,1890,1,0,0,,,,,3232,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818900 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.65,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158580,2.0211E+13,15,2012,1,0,0,,,,,3703,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819000 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.54,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z03,,,9,21158579,2.0211E+13,15,2015,1,0,0,,,,,3691,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131818800 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.67,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158580,2.0211E+13,15,2018,1,0,0,,,,,3708,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819200 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.46,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158580,2.0211E+13,15,2007,1,0,0,,,,,3668,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819100 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,21.6,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158582,2.0211E+13,15,1865,1,0,0,,,,,3115,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819400 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.58,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158579,2.0211E+13,15,2010,1,0,0,,,,,3683,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.58,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158579,2.0211E+13,15,2012,1,0,0,,,,,3685,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819700 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.54,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158580,2.0211E+13,15,2010,1,0,0,,,,,3681,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819800 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.64,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z03,,,9,21158579,2.0211E+13,15,2012,1,0,0,,,,,3694,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819600 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.73,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158579,2.0211E+13,15,2017,1,0,0,,,,,3706,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131820000 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.62,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158579,2.0211E+13,15,2014,1,0,0,,,,,3693,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131820100 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.09,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158581,2.0211E+13,15,1958,1,0,0,,,,,3473,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131820200 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,25.7,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158580,2.0211E+13,15,2017,1,0,0,,,,,3706,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131820300 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,23.39,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158581,2.0211E+13,15,1932,1,0,0,,,,,3369,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131819900 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,20.57,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158582,2.0211E+13,15,1821,1,0,0,,,,,2966,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131820500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,23.98,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158581,2.0211E+13,15,1957,1,0,0,,,,,3457,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131837500 ,MO1ZJ99001,0.788,1.088,0.588,1129,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,23,250,25.61,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z04,,,9,21158787,2.0211E+13,15,2010,1,0,0,,,,,3672,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131821200 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.35,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158619,2.0211E+13,15,1960,1,0,0,,,,,3512,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131925800 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.37,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z03,,,9,21158504,2.0211E+13,15,1966,1,0,0,,,,,3498,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131925500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,20.07,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158788,2.0211E+13,15,1808,1,0,0,,,,,2913,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131925600 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,20.22,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z02,,,9,21158788,2.0211E+13,15,1814,1,0,0,,,,,2936,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
21131829500 ,MO1ZJ99001,0.788,1.088,0.588,1119,250,300,840,861,819,U84, ,,Y,8,MC,GI-内板,3,,13,250,24.31,999,3,DT0145D1,0.8,1106,1,0,D208,0,0,A,20211105,5,25.72,1653.953,5,1.3,1,1.6,15,10,15,0.6, ,15,FEP05 ZNT/F,x1,610,BAOSTEEL TAILORED BLANKS S.R.L.,门内板,MI27IFFQC01,,BE0,0,999,0, , , ,,D00A000BR00000000,MA3G, , ,,Z05,,,9,21158618,2.0211E+13,15,1966,1,0,0,,,,,3505,,14ADDAHBIR9A9B9C9D,IR,5,,0,N.9.52873,9A,6,0,,,,,,,,MDJF05BRFA,,1,60,60,,,1106,,,水路运输,,EU390007,"NAPLES,ITALY", ,0,0,0,,QZA
